date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography
2018-09-09,1.17,188552.94,43623.74,41600.65,137.61,103190.94,80409.2,21001.74,1780.0,conventional,2018,Roanoke
2018-09-09,1.8,6369.4,250.48,1609.31,0.0,4509.61,3175.46,1334.15,0.0,organic,2018,Roanoke
2018-09-09,1.31,505620.41,136619.92,296667.03,1484.53,70848.93,65761.86,2888.7,2198.37,conventional,2018,Sacramento
2018-09-09,1.89,11180.15,2148.46,3424.21,0.0,5607.48,5550.82,56.66,0.0,organic,2018,Sacramento
2018-09-09,1.39,484789.62,114380.94,176674.22,20883.44,172851.02,156352.19,15056.61,1442.22,conventional,2018,San Diego
2018-09-09,2.01,17382.49,4425.23,9181.03,0.0,3776.23,3766.23,10.0,0.0,organic,2018,San Diego
2018-09-09,1.26,1031141.78,199271.87,699694.59,5849.44,126325.88,122304.13,1277.73,2744.02,conventional,2018,San Francisco
2018-09-09,2.22,34338.72,9170.71,9928.3,0.0,15239.71,15213.05,26.66,0.0,organic,2018,San Francisco
2018-09-09,1.65,466985.22,94436.43,135864.38,1071.23,235613.18,143682.24,91585.01,345.93,conventional,2018,Seattle
2018-09-09,2.23,65094.33,1386.71,20051.77,11.91,43643.94,2302.37,41320.99,20.58,organic,2018,Seattle
2018-09-09,1.28,414695.81,211587.32,51673.76,2401.75,149032.98,98554.63,48115.01,2363.34,conventional,2018,South Carolina
2018-09-09,1.67,16773.53,41.51,5542.92,96.93,11092.17,10408.33,683.84,0.0,organic,2018,South Carolina
2018-09-09,1.02,6501521.14,2861275.94,1111332.35,29046.77,2499866.08,1797651.21,686910.45,15304.42,conventional,2018,South Central
2018-09-09,1.36,158265.97,34447.86,5875.68,0.0,117942.43,98958.19,18984.24,0.0,organic,2018,South Central
2018-09-09,1.26,4125762.21,2204812.57,382888.1,21525.76,1516535.78,823967.55,647180.45,45387.78,conventional,2018,Southeast
2018-09-09,1.45,144255.54,1626.04,25032.51,112.85,117484.14,111693.74,5790.4,0.0,organic,2018,Southeast
2018-09-09,1.53,76683.64,18163.49,25333.08,171.56,33015.51,22010.8,10911.11,93.6,conventional,2018,Spokane
2018-09-09,2.08,5305.44,217.49,1589.97,4.22,3493.76,1124.53,2362.19,7.04,organic,2018,Spokane
2018-09-09,1.28,222388.01,93842.48,25983.47,666.95,101895.11,76884.39,13778.26,11232.46,conventional,2018,St. Louis
2018-09-09,2.05,7958.28,1052.09,4051.78,17.59,2836.82,2820.15,16.67,0.0,organic,2018,St. Louis
2018-09-09,1.37,92225.68,2880.55,56045.93,86.0,33213.2,29203.8,3669.4,340.0,conventional,2018,Syracuse
2018-09-09,1.28,5937.06,148.36,217.74,0.0,5570.96,5570.96,0.0,0.0,organic,2018,Syracuse
2018-09-09,1.3,423327.47,237317.34,54907.98,2253.44,128848.71,53122.64,69630.51,6095.56,conventional,2018,Tampa
2018-09-09,1.33,16616.03,274.9,1206.28,0.0,15134.85,15105.05,29.8,0.0,organic,2018,Tampa
2018-09-09,1.24,37484253.75,11028194.47,11898526.09,859246.52,13698286.67,9876854.43,3505978.13,315454.11,conventional,2018,Total U.S.
2018-09-09,1.7,1517213.66,161144.72,278782.12,1961.65,1075193.22,894931.88,180220.19,41.15,organic,2018,Total U.S.
2018-09-09,1.26,5842553.2,1742707.4,1512189.92,134649.59,2453006.29,1154263.36,1287702.4,11040.53,conventional,2018,West
2018-09-09,1.82,316427.53,44445.85,58611.68,193.42,213176.58,109255.29,103880.14,41.15,organic,2018,West
2018-09-09,1.02,753395.57,370288.85,128896.54,27831.12,226379.06,124126.78,101891.36,360.92,conventional,2018,West Tex/New Mexico
2018-09-09,1.66,25388.69,7892.85,4015.78,50.01,13430.05,12790.04,640.01,0.0,organic,2018,West Tex/New Mexico
2018-09-16,1.46,87765.56,3369.02,66514.29,138.0,17744.25,10814.02,6456.9,473.33,conventional,2018,Albany
2018-09-16,1.63,2669.46,13.17,379.59,0.0,2276.7,2266.7,10.0,0.0,organic,2018,Albany
2018-09-16,1.09,706783.76,325378.94,39757.42,2631.21,339016.19,188193.26,145319.6,5503.33,conventional,2018,Atlanta
2018-09-16,1.74,19378.34,282.54,6396.21,0.0,12699.59,7150.82,5548.77,0.0,organic,2018,Atlanta
2018-09-16,1.43,858072.67,80353.62,488194.05,9173.85,280351.15,263963.42,13538.84,2848.89,conventional,2018,Baltimore/Washington
2018-09-16,1.53,41662.62,1043.67,5213.6,35.76,35369.59,35163.09,206.5,0.0,organic,2018,Baltimore/Washington
2018-09-16,1.37,74920.21,31887.74,2118.27,13648.85,27265.35,19273.78,7990.08,1.49,conventional,2018,Boise
2018-09-16,2.06,3867.05,0.0,1134.8,0.0,2732.25,1336.64,1395.61,0.0,organic,2018,Boise
2018-09-16,1.46,595407.76,9294.2,449239.47,2384.65,134489.44,126059.16,8016.95,413.33,conventional,2018,Boston
2018-09-16,1.67,32478.05,1023.16,1404.78,0.0,30050.11,23232.72,6817.39,0.0,organic,2018,Boston
2018-09-16,1.1,166703.75,4907.84,69080.07,396.34,92319.5,79007.56,12521.94,790.0,conventional,2018,Buffalo/Rochester
2018-09-16,1.21,14498.5,360.79,79.83,0.0,14057.88,14051.21,6.67,0.0,organic,2018,Buffalo/Rochester
2018-09-16,1.4,5441695.87,1730813.9,1615748.07,122581.11,1972552.79,1833301.99,57960.9,81289.9,conventional,2018,California
2018-09-16,1.96,198705.16,41726.71,64016.51,4.79,92957.15,92127.09,830.06,0.0,organic,2018,California
2018-09-16,1.28,282107.53,89047.39,72994.06,6349.52,113716.56,94833.35,18883.21,0.0,conventional,2018,Charlotte
2018-09-16,2.08,13081.84,63.74,5423.25,192.86,7401.99,6942.95,459.04,0.0,organic,2018,Charlotte
2018-09-16,1.41,663940.95,159910.74,276872.12,63026.85,164131.24,149896.32,12686.32,1548.6,conventional,2018,Chicago
2018-09-16,1.8,54982.36,416.97,20944.8,0.0,33620.59,33601.63,18.96,0.0,organic,2018,Chicago
2018-09-16,1.45,224214.91,44596.19,31773.78,9638.64,138206.3,112734.6,24690.44,781.26,conventional,2018,Cincinnati/Dayton
2018-09-16,1.83,10881.82,825.93,5554.83,0.0,4501.06,1900.22,2600.84,0.0,organic,2018,Cincinnati/Dayton
2018-09-16,1.34,195524.82,41481.96,29309.74,3248.7,121484.42,80716.23,36393.04,4375.15,conventional,2018,Columbus
2018-09-16,1.7,8452.21,533.86,2161.89,0.0,5751.57,3223.89,2527.68,0.0,organic,2018,Columbus
2018-09-16,0.99,1257244.37,561923.92,228870.36,8681.17,457768.92,342330.28,111306.24,4132.4,conventional,2018,Dallas/Ft. Worth
2018-09-16,1.43,31793.95,6776.38,996.3,0.0,24021.27,20368.16,3653.11,0.0,organic,2018,Dallas/Ft. Worth
2018-09-16,1.35,716703.79,111214.04,163546.57,18619.68,423323.5,125948.93,297371.24,3.33,conventional,2018,Denver
2018-09-16,1.58,60917.27,8117.91,1041.2,129.17,51628.99,27243.21,24385.78,0.0,organic,2018,Denver
2018-09-16,1.38,402122.07,59896.58,52056.62,68691.8,221477.07,165556.72,37431.03,18489.32,conventional,2018,Detroit
2018-09-16,1.6,14228.89,522.03,3811.84,0.0,9828.38,5982.19,3846.19,0.0,organic,2018,Detroit
2018-09-16,1.46,155953.92,3336.21,56113.39,56107.86,40396.46,23500.06,127.46,16768.94,conventional,2018,Grand Rapids
2018-09-16,1.41,9825.75,45.92,1430.74,0.0,8349.09,8152.53,196.56,0.0,organic,2018,Grand Rapids
2018-09-16,1.34,3377258.26,569191.45,913745.5,325885.72,1568435.59,1161936.97,324796.66,81701.96,conventional,2018,Great Lakes
2018-09-16,1.66,180803.03,6151.18,47206.94,6.53,127295.89,104467.82,22828.07,0.0,organic,2018,Great Lakes
2018-09-16,1.2,275017.22,44275.89,136262.8,407.57,94070.96,88255.68,4495.28,1320.0,conventional,2018,Harrisburg/Scranton
2018-09-16,1.46,13563.56,261.93,552.49,0.0,12749.14,12628.73,120.41,0.0,organic,2018,Harrisburg/Scranton
2018-09-16,1.52,284214.28,6414.16,220269.17,591.73,56939.22,54762.84,1610.83,565.55,conventional,2018,Hartford/Springfield
2018-09-16,2.18,12301.21,2897.64,1369.85,0.0,8033.72,8023.72,10.0,0.0,organic,2018,Hartford/Springfield
2018-09-16,0.97,1378673.24,566723.57,172264.75,4270.69,635414.23,456803.24,166668.77,11942.22,conventional,2018,Houston
2018-09-16,1.04,43111.17,8825.28,607.35,0.0,33678.54,33108.54,570.0,0.0,organic,2018,Houston
2018-09-16,1.28,189854.95,26016.66,49005.12,6291.66,108541.51,94270.67,11813.42,2457.42,conventional,2018,Indianapolis
2018-09-16,1.56,8093.08,600.03,1526.57,0.0,5966.48,2171.69,3794.79,0.0,organic,2018,Indianapolis
2018-09-16,1.02,284490.29,156898.43,20886.74,1016.3,105688.82,21994.65,78708.62,4985.55,conventional,2018,Jacksonville
2018-09-16,1.43,5240.83,116.07,723.51,2.64,4398.61,3636.21,762.4,0.0,organic,2018,Jacksonville
2018-09-16,1.29,263672.15,64163.07,72783.96,11721.53,115003.59,69718.69,44786.22,498.68,conventional,2018,Las Vegas
2018-09-16,1.74,15318.56,2547.22,2750.09,0.0,10021.25,9997.92,23.33,0.0,organic,2018,Las Vegas
2018-09-16,1.3,2637065.2,886459.2,390303.8,81350.55,1278951.65,1174281.3,41674.51,62995.84,conventional,2018,Los Angeles
2018-09-16,1.85,97542.1,20292.46,28358.73,0.0,48890.91,48741.79,149.12,0.0,organic,2018,Los Angeles
2018-09-16,1.25,114704.31,26291.67,22529.95,185.28,65697.41,42658.59,22932.15,106.67,conventional,2018,Louisville
2018-09-16,1.72,3438.94,1.32,977.98,0.0,2459.64,961.96,1497.68,0.0,organic,2018,Louisville
2018-09-16,0.99,938728.22,579291.96,98720.57,5720.43,254995.26,86887.92,155099.56,13007.78,conventional,2018,Miami/Ft. Lauderdale
2018-09-16,1.14,15361.84,233.96,6.77,0.0,15121.11,15077.78,43.33,0.0,organic,2018,Miami/Ft. Lauderdale
2018-09-16,1.27,3354321.7,820910.8,1088272.41,30158.01,1414980.48,1145507.8,259046.59,10426.09,conventional,2018,Midsouth
2018-09-16,1.77,147487.44,2662.76,37699.47,495.55,106629.66,94462.03,12167.63,0.0,organic,2018,Midsouth
2018-09-16,1.1,258948.43,106623.21,12169.05,316.46,139839.71,94617.29,44885.75,336.67,conventional,2018,Nashville
2018-09-16,1.76,8622.59,62.4,2261.32,0.0,6298.87,2954.14,3344.73,0.0,organic,2018,Nashville
2018-09-16,1.11,300154.34,171038.29,23391.43,1039.0,104685.62,61324.15,41939.24,1422.23,conventional,2018,New Orleans/Mobile
2018-09-16,1.41,3210.6,495.1,225.04,0.0,2490.46,1818.88,671.58,0.0,organic,2018,New Orleans/Mobile
2018-09-16,1.42,1517029.74,43377.65,943530.45,8876.18,521245.46,505726.94,13745.18,1773.34,conventional,2018,New York
2018-09-16,1.95,86558.86,14891.5,13684.5,770.13,57212.73,57205.35,7.38,0.0,organic,2018,New York
2018-09-16,1.36,4368726.0,200460.35,2733712.2,17470.07,1417083.38,1247161.5,160644.11,9277.77,conventional,2018,Northeast
2018-09-16,1.72,250871.92,27568.21,25712.08,669.75,196921.88,185245.79,11676.09,0.0,organic,2018,Northeast
2018-09-16,1.3,412947.46,9623.52,316786.4,391.52,86146.02,33078.96,52620.39,446.67,conventional,2018,Northern New England
2018-09-16,1.55,24655.74,0.0,4084.6,0.0,20571.14,15729.14,4842.0,0.0,organic,2018,Northern New England
2018-09-16,1.01,618004.75,372710.81,53655.62,4563.43,187074.89,61753.39,111312.61,14008.89,conventional,2018,Orlando
2018-09-16,1.52,17248.77,358.86,1631.33,0.0,15258.58,11933.84,3324.74,0.0,organic,2018,Orlando
2018-09-16,1.29,466894.31,23991.78,265260.25,2028.65,175613.63,164082.6,10281.03,1250.0,conventional,2018,Philadelphia
2018-09-16,1.66,24780.53,3528.62,3337.97,6.08,17907.86,17787.32,120.54,0.0,organic,2018,Philadelphia
2018-09-16,0.84,1268224.89,621600.22,215957.86,26515.17,404151.64,222521.39,178212.47,3417.78,conventional,2018,Phoenix/Tucson
2018-09-16,1.55,24478.76,3357.27,4109.77,0.0,17011.72,16958.81,52.91,0.0,organic,2018,Phoenix/Tucson
2018-09-16,1.2,134629.47,32216.17,19789.0,1494.98,81129.32,48592.89,32536.43,0.0,conventional,2018,Pittsburgh
2018-09-16,1.46,13770.78,1181.97,7.37,0.0,12581.44,12578.11,3.33,0.0,organic,2018,Pittsburgh
2018-09-16,1.22,1845030.13,698754.11,546554.05,22864.5,576857.47,507601.9,57778.86,11476.71,conventional,2018,Plains
2018-09-16,1.57,70701.32,7591.4,7836.68,47.22,55226.02,47652.11,7573.91,0.0,organic,2018,Plains
2018-09-16,1.38,511055.04,68192.93,211487.53,19293.94,212080.64,122335.43,89499.11,246.1,conventional,2018,Portland
2018-09-16,2.24,25977.1,1378.61,8364.43,0.0,16234.06,2371.78,13850.74,11.54,organic,2018,Portland
2018-09-16,1.25,331687.06,83322.28,109749.84,6517.24,132097.7,116097.19,16000.51,0.0,conventional,2018,Raleigh/Greensboro
2018-09-16,2.25,15094.02,41.06,5597.07,111.23,9344.66,9044.44,300.22,0.0,organic,2018,Raleigh/Greensboro
2018-09-16,1.21,275503.22,65855.92,70405.79,2026.91,137214.6,110704.93,24383.01,2126.66,conventional,2018,Richmond/Norfolk
2018-09-16,1.49,11512.06,51.62,3472.77,37.06,7950.61,7413.87,536.74,0.0,organic,2018,Richmond/Norfolk
2018-09-16,1.17,192503.05,45764.41,39724.83,212.41,106801.4,80432.57,25652.16,716.67,conventional,2018,Roanoke
2018-09-16,1.83,5428.74,357.37,1732.74,0.0,3338.63,2738.89,599.74,0.0,organic,2018,Roanoke
2018-09-16,1.51,403568.11,120676.5,196087.34,1725.05,85079.22,80193.06,1646.88,3239.28,conventional,2018,Sacramento
2018-09-16,2.0,9640.35,2316.23,2839.15,0.0,4484.97,4301.63,183.34,0.0,organic,2018,Sacramento
2018-09-16,1.35,474396.78,113961.93,155776.01,17756.85,186901.99,176179.63,10061.25,661.11,conventional,2018,San Diego
2018-09-16,2.06,17836.6,5114.25,9851.49,0.0,2870.86,2864.19,6.67,0.0,organic,2018,San Diego
2018-09-16,1.72,738349.12,190859.38,391998.92,6148.5,149342.32,145602.11,837.21,2903.0,conventional,2018,San Francisco
2018-09-16,2.14,38736.65,9120.04,9472.17,1.52,20142.92,20026.26,116.66,0.0,organic,2018,San Francisco
2018-09-16,1.65,470635.62,92351.01,136958.42,1134.64,240191.55,123891.92,116042.85,256.78,conventional,2018,Seattle
2018-09-16,2.27,43266.16,1300.14,16338.87,47.67,25579.48,2640.18,22939.3,0.0,organic,2018,Seattle
2018-09-16,1.13,416338.95,216970.62,44482.79,1764.44,153121.1,86499.13,63129.75,3492.22,conventional,2018,South Carolina
2018-09-16,1.66,14951.3,74.66,3926.98,30.98,10918.68,9751.69,1166.99,0.0,organic,2018,South Carolina
2018-09-16,1.02,6142281.25,2714675.79,1030484.17,42037.02,2355084.27,1713879.83,615888.53,25315.91,conventional,2018,South Central
2018-09-16,1.3,158306.83,30864.27,8676.0,0.0,118766.56,109556.47,9210.09,0.0,organic,2018,South Central
2018-09-16,1.04,5436253.33,3063468.12,456987.58,25127.92,1890669.71,802274.68,1010357.26,78037.77,conventional,2018,Southeast
2018-09-16,1.5,139515.13,2081.72,23230.84,40.95,114161.62,95128.39,19033.23,0.0,organic,2018,Southeast
2018-09-16,1.52,72724.31,17525.34,23641.17,199.77,31358.03,19803.62,11537.9,16.51,conventional,2018,Spokane
2018-09-16,2.11,5209.23,235.58,1763.66,0.0,3209.99,1006.34,2203.65,0.0,organic,2018,Spokane
2018-09-16,1.38,177315.32,59441.71,26137.94,725.19,91010.48,70419.87,11688.27,8902.34,conventional,2018,St. Louis
2018-09-16,1.81,9008.54,1168.51,3678.93,29.85,4131.25,4114.58,16.67,0.0,organic,2018,St. Louis
2018-09-16,1.19,73146.64,2243.73,33698.34,92.0,37112.57,31736.74,5199.16,176.67,conventional,2018,Syracuse
2018-09-16,1.26,4506.21,77.44,193.36,0.0,4235.41,4235.41,0.0,0.0,organic,2018,Syracuse
2018-09-16,1.01,668492.01,394227.9,65454.75,2912.17,205897.19,58625.03,136301.04,10971.12,conventional,2018,Tampa
2018-09-16,1.46,14315.97,364.53,2029.3,0.0,11922.14,10346.15,1575.99,0.0,organic,2018,Tampa
2018-09-16,1.22,35609955.39,11598586.86,9716277.38,743851.12,13551240.03,9562607.7,3684646.74,303985.59,conventional,2018,Total U.S.
2018-09-16,1.7,1449050.99,149479.52,268279.7,1517.62,1029631.66,856569.46,173053.04,9.16,organic,2018,Total U.S.
2018-09-16,1.23,5644388.96,1800312.34,1330773.4,157726.78,2355576.44,1150943.12,1198173.84,6459.48,conventional,2018,West
2018-09-16,1.81,302660.23,30833.27,53901.18,252.83,217672.95,127929.82,89733.97,9.16,organic,2018,West
2018-09-16,1.06,653087.92,314055.97,91822.68,28164.95,219044.32,130499.36,88272.02,272.94,conventional,2018,West Tex/New Mexico
2018-09-16,1.57,29754.97,4222.51,3008.94,0.0,22523.52,22307.12,216.4,0.0,organic,2018,West Tex/New Mexico
2018-09-23,1.48,88258.21,3553.65,69809.34,202.64,14692.58,10645.82,3518.98,527.78,conventional,2018,Albany
2018-09-23,1.66,3088.74,31.52,473.96,0.0,2583.26,2583.26,0.0,0.0,organic,2018,Albany
2018-09-23,1.09,625337.19,256712.53,30910.6,2816.13,334897.93,206894.45,120089.03,7914.45,conventional,2018,Atlanta
2018-09-23,1.7,19385.87,352.1,5347.96,0.0,13685.81,7230.69,6455.12,0.0,organic,2018,Atlanta
2018-09-23,1.42,777137.6,79534.38,418523.96,8790.66,270288.6,255711.24,7622.92,6954.44,conventional,2018,Baltimore/Washington
2018-09-23,1.54,37919.27,1075.92,5106.29,25.08,31711.98,31385.81,326.17,0.0,organic,2018,Baltimore/Washington
2018-09-23,1.37,69548.05,32979.94,2178.25,8253.93,26135.93,17747.67,8377.44,10.82,conventional,2018,Boise
2018-09-23,2.09,3279.52,5.0,960.82,0.0,2313.7,935.31,1378.39,0.0,organic,2018,Boise
2018-09-23,1.43,608878.9,8996.45,462548.62,3097.28,134236.55,127293.33,5193.22,1750.0,conventional,2018,Boston
2018-09-23,1.61,37274.83,1117.86,1316.85,0.0,34840.12,26021.84,8818.28,0.0,organic,2018,Boston
2018-09-23,1.11,164367.61,4467.15,72264.98,541.03,87094.45,79229.23,6625.22,1240.0,conventional,2018,Buffalo/Rochester
2018-09-23,1.19,19474.26,313.66,133.83,0.0,19026.77,19003.44,23.33,0.0,organic,2018,Buffalo/Rochester
2018-09-23,1.19,6087560.63,1982300.05,2257909.82,117932.72,1729418.04,1601819.94,55512.18,72085.92,conventional,2018,California
2018-09-23,1.82,204456.17,41022.28,67689.45,0.0,95744.44,94628.54,1115.9,0.0,organic,2018,California
2018-09-23,1.29,219759.58,66277.48,61980.35,5240.75,86261.0,73689.31,11427.25,1144.44,conventional,2018,Charlotte
2018-09-23,2.05,11897.48,40.12,5654.66,115.94,6086.76,5078.99,1007.77,0.0,organic,2018,Charlotte
2018-09-23,1.44,679712.16,132236.25,279169.84,70042.47,198263.6,156944.57,38256.81,3062.22,conventional,2018,Chicago
2018-09-23,1.79,53157.71,378.46,20092.95,0.0,32686.3,32636.3,50.0,0.0,organic,2018,Chicago
2018-09-23,1.15,273912.79,60090.27,24085.95,10212.33,179524.24,161705.99,16919.25,899.0,conventional,2018,Cincinnati/Dayton
2018-09-23,1.78,13926.06,1216.45,4571.29,0.0,8138.32,3484.74,4653.58,0.0,organic,2018,Cincinnati/Dayton
2018-09-23,1.29,182313.69,43918.52,23152.89,3394.19,111848.09,74086.09,34458.83,3303.17,conventional,2018,Columbus
2018-09-23,1.68,8896.27,800.29,1892.51,0.0,6203.47,3590.75,2612.72,0.0,organic,2018,Columbus
2018-09-23,0.93,1361855.58,543704.54,264452.38,10315.86,543382.8,428824.18,111905.97,2652.65,conventional,2018,Dallas/Ft. Worth
2018-09-23,1.48,29149.69,6263.72,976.73,0.0,21909.24,16172.35,5736.89,0.0,organic,2018,Dallas/Ft. Worth
2018-09-23,1.31,745306.17,115927.58,154998.17,19929.91,454450.51,128175.23,326270.24,5.04,conventional,2018,Denver
2018-09-23,1.56,50077.45,4990.66,975.27,76.56,44034.96,21014.18,23018.16,2.62,organic,2018,Denver
2018-09-23,1.33,371978.84,70098.03,41049.57,41581.52,219249.72,169662.98,41806.31,7780.43,conventional,2018,Detroit
2018-09-23,1.56,15937.83,714.4,3405.82,0.0,11788.9,7853.52,3935.38,0.0,organic,2018,Detroit
2018-09-23,1.5,145362.35,3238.98,58341.84,38231.48,45550.05,33331.6,205.15,12013.3,conventional,2018,Grand Rapids
2018-09-23,1.41,10749.35,37.66,1487.75,0.0,9223.94,8897.08,326.86,0.0,organic,2018,Grand Rapids
2018-09-23,1.31,3359719.69,603563.75,855024.58,252173.4,1648957.96,1208438.55,379622.05,60897.36,conventional,2018,Great Lakes
2018-09-23,1.63,189692.32,6307.0,43933.81,14.77,139346.78,114549.85,24796.93,0.0,organic,2018,Great Lakes
2018-09-23,1.08,291717.09,47997.1,154680.6,1449.02,87590.37,83281.89,647.38,3661.1,conventional,2018,Harrisburg/Scranton
2018-09-23,1.48,13164.19,321.87,385.06,0.0,12457.26,12313.57,143.69,0.0,organic,2018,Harrisburg/Scranton
2018-09-23,1.16,358646.88,6975.6,295341.29,1267.68,55062.31,52011.53,967.45,2083.33,conventional,2018,Hartford/Springfield
2018-09-23,2.16,12694.77,3206.23,1293.51,0.0,8195.03,8191.7,3.33,0.0,organic,2018,Hartford/Springfield
2018-09-23,0.85,1403592.3,554341.25,222407.28,5779.96,621063.81,486998.33,128096.59,5968.89,conventional,2018,Houston
2018-09-23,1.04,33428.72,7790.86,158.61,0.0,25479.25,23952.59,1526.66,0.0,organic,2018,Houston
2018-09-23,1.24,190617.61,35685.17,38051.65,6321.69,110559.1,90261.89,17970.86,2326.35,conventional,2018,Indianapolis
2018-09-23,1.48,8895.64,417.4,1225.64,0.0,7252.6,3660.3,3592.3,0.0,organic,2018,Indianapolis
2018-09-23,1.27,171921.26,92674.13,9047.24,783.32,69416.57,28075.38,40116.75,1224.44,conventional,2018,Jacksonville
2018-09-23,1.68,7753.1,218.27,1280.71,5.28,6248.84,2856.66,3392.18,0.0,organic,2018,Jacksonville
2018-09-23,1.27,270664.17,56797.33,81991.44,7923.79,123951.61,68663.64,54435.71,852.26,conventional,2018,Las Vegas
2018-09-23,1.74,13804.62,2734.62,2428.69,0.0,8641.31,8621.31,20.0,0.0,organic,2018,Las Vegas
2018-09-23,1.24,2544766.67,929947.23,379213.49,76486.65,1159119.3,1065121.22,40749.3,53248.78,conventional,2018,Los Angeles
2018-09-23,1.69,109788.22,21171.57,33461.86,0.0,55154.79,55053.24,101.55,0.0,organic,2018,Los Angeles
2018-09-23,1.21,110667.09,25605.76,20812.34,191.12,64057.87,39174.66,24373.21,510.0,conventional,2018,Louisville
2018-09-23,1.51,4118.16,10.63,1500.32,0.0,2607.21,1558.48,1048.73,0.0,organic,2018,Louisville
2018-09-23,1.28,604139.15,345569.86,56768.86,6236.98,195563.45,98443.0,88840.46,8279.99,conventional,2018,Miami/Ft. Lauderdale
2018-09-23,1.26,11625.53,459.53,9.33,0.0,11156.67,11110.0,46.67,0.0,organic,2018,Miami/Ft. Lauderdale
2018-09-23,1.25,3162726.02,807067.69,976940.39,31962.34,1346755.6,1078367.12,241882.37,26506.11,conventional,2018,Midsouth
2018-09-23,1.78,151615.66,2704.52,40908.14,456.2,107546.8,91246.09,16300.71,0.0,organic,2018,Midsouth
2018-09-23,1.09,251232.02,101121.55,10030.85,319.3,139760.32,97831.14,40705.85,1223.33,conventional,2018,Nashville
2018-09-23,1.59,8606.64,69.9,2549.29,0.0,5987.45,3719.83,2267.62,0.0,organic,2018,Nashville
2018-09-23,1.17,259119.2,146754.14,20537.53,947.34,90880.19,60265.35,28677.07,1937.77,conventional,2018,New Orleans/Mobile
